,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_7,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,ANNUITY_INCOME_PERC,PAYMENT_RATE
264890,406747,0,1,1,1,0.04622,-11705,-3856.0,-4043,1,0,1,1,0,10,0,0,0.7233132863047155,0.6910212267577837,0.0,0.0,-1285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1588125,0.0698601513957367
160034,285526,1,1,0,1,0.005002,-21514,-3669.0,-3997,1,0,1,1,1,12,0,0,0.5000674862810227,0.7713615919194317,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2217,0.0806915377616014
120374,239576,0,1,0,1,0.018209,-20598,-3377.0,-1435,1,0,1,1,0,14,0,0,0.0887619377448496,0.5762088360175724,0.0,0.0,-375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245333333333333,0.0324533333333333
286520,431852,0,1,1,0,0.028663,-19998,-1391.0,-3539,1,0,1,0,0,8,0,0,0.0480828874849614,0.2692857999073816,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.3017391304347826,0.0396571428571428
201576,333670,1,0,0,0,0.025164,-16455,-214.0,-1,1,0,1,0,0,10,0,0,0.5182204418066976,0.5108529061800121,0.0,0.0,-301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.19895,0.07958
111670,229556,0,0,0,0,0.01885,-23302,-13879.0,-5008,1,0,1,0,0,10,0,0,0.2926187308891038,0.6832688314232291,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1950285714285714,0.0293621707186978
160413,285960,1,1,0,1,0.006852,-8082,-2394.0,-754,1,1,1,0,0,4,0,1,0.5008219171330706,0.4365064990977374,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2913,0.0324207011686143
21801,125400,0,0,1,1,0.028663,-10386,-3434.0,-3045,1,1,1,1,0,9,0,0,0.4210322022551371,0.0005272652387098,0.0,0.0,-1665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2558888888888889,0.0423688277283096
803,100920,0,0,1,0,0.028663,-13765,-8001.0,-4701,1,1,1,1,0,10,0,0,0.5789341567637026,0.6430255641096323,0.0,0.0,-3333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.21752,0.0293945945945945
187812,317725,0,0,1,1,0.022625,-12184,-5768.0,-4072,1,0,1,1,0,10,0,0,0.7319499981145712,0.0724966767537821,0.0,0.0,-3125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0630714285714285,0.0294333333333333
252966,392720,0,1,1,1,0.035792,-21301,-14399.0,-4145,1,0,1,0,0,15,0,0,0.6472579586086145,0.2881295999178507,0.0,0.0,-3137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0581428571428571,0.1057472458948243
129453,250155,0,1,0,0,0.019101,-16743,-3513.0,-273,1,1,1,1,0,12,0,0,0.6727220660367229,0.6801388218428291,0.0,0.0,-2851.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1651714285714285,0.0330497718931156
278861,423054,0,1,1,0,0.00702,-21430,-11946.0,-4693,1,0,1,0,0,9,0,0,0.5581944665857751,0.5549467685334323,2.0,2.0,-1419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.3532,0.0294333333333333
166160,292638,0,1,1,0,0.00963,-17025,-20.0,-555,1,0,1,0,0,11,0,0,0.144039726359261,0.1704461230452281,0.0,0.0,-329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0881714285714285,0.0545013024857609
10511,112244,0,1,0,0,0.003813,-16656,-3790.0,-16,1,0,1,0,0,12,0,0,0.1085262044406884,0.7544061731797895,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.3563666666666666,0.0672770750739412
112576,230593,0,0,0,0,0.028663,-14154,-850.0,-554,1,0,1,0,0,9,0,0,0.6881073935149926,0.5136937663039473,0.0,0.0,-1857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.18688,0.0778666666666666
15452,118033,0,0,0,0,0.00702,-22585,-7529.0,-5281,1,0,1,0,0,12,0,0,0.6105921176557638,0.5136937663039473,1.0,1.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.185525,0.0442199976164938
115291,233702,0,0,0,1,0.003069,-19858,-2201.0,-3329,1,0,1,0,0,11,0,0,0.7494051384959907,0.1766525794312139,0.0,0.0,-1428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.2286086956521739,0.0424854557207498
159239,284608,0,1,0,0,0.0060079999999999,-14450,-8378.0,-4322,1,0,1,0,0,12,0,0,0.4998870787287522,0.8193176922872417,0.0,0.0,-1477.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.1013947368421052,0.0578389576077819
6748,107876,0,0,1,0,0.010147,-21278,-5937.0,-4571,1,0,1,0,0,10,0,0,0.5267095532650129,0.6769925032909132,1.0,1.0,-672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.1555,0.0331706442997687
229714,366069,0,1,0,0,0.008575,-19376,-842.0,-2760,1,1,1,0,0,12,0,0,0.6811861282754751,0.1229554179088549,0.0,0.0,-940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.12775,0.046877293409658
74279,186142,0,1,1,0,0.0066709999999999,-12088,-3583.0,-754,1,0,1,0,0,16,0,0,0.3502879952099188,0.4223696523543468,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.225225,0.036036
65111,175511,0,1,1,0,0.035792,-17658,-1480.0,-1208,1,0,1,0,0,13,0,0,0.438139967191951,0.7032033049040319,0.0,0.0,-1694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.2007666666666666,0.029380487804878
295339,442172,0,0,0,1,0.018029,-15921,-8477.0,-5022,1,1,1,0,0,10,0,0,0.6286286917733214,0.2692857999073816,1.0,1.0,-2254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1270714285714285,0.0323633426475724
135427,257081,0,1,0,0,0.030755,-16416,-5790.0,-1079,1,0,1,0,0,10,0,0,0.4110869857880965,0.5108529061800121,0.0,0.0,-454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,0.09,0.05
49243,157010,0,1,0,1,0.018634,-22293,-12552.0,-4134,1,0,1,0,0,14,0,0,0.2407352346422757,0.5602843280409464,0.0,0.0,-1611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1641714285714285,0.1029786013835621
184156,313458,0,0,1,1,0.018634,-13546,-2052.0,-2336,1,0,1,0,0,17,0,1,0.7794993270585128,0.4048783643353997,0.0,0.0,-3330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.201625,0.03226
80732,193604,1,1,0,0,0.005084,-12239,-860.0,-390,1,0,1,0,0,12,0,0,0.5941316361946593,0.1841161559307151,0.0,0.0,-1097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913,0.0324207011686143
172361,299737,0,1,0,0,0.010147,-10417,-544.0,-3092,1,0,1,0,0,12,0,0,0.3914880397490479,0.3791004853998145,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,0.036127700361277
240092,378029,0,0,0,1,0.01885,-18769,-11127.0,-2291,1,1,1,1,0,16,0,0,0.5951963644276234,0.5108529061800121,0.0,0.0,-1718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.251,0.0794833333333333
242834,381092,0,1,1,0,0.020246,-16016,-3430.0,-4228,1,0,1,1,0,11,0,0,0.597864763834275,0.6956219298394389,1.0,1.0,-2126.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.119047619047619,0.05
100032,216133,0,1,0,0,0.032561,-14444,-11428.0,-1810,1,0,1,0,1,13,0,0,0.6825617581474963,0.3556387169923543,0.0,0.0,-882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.1288142857142857,0.0512224772205685
254112,394049,0,1,0,1,0.020713,-22075,-5778.0,-4040,1,0,1,1,0,14,0,0,0.4023439175133621,0.5478104658520093,0.0,0.0,-2107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.1698035714285714,0.0424964247407937
233749,370758,0,1,1,0,0.020713,-17680,-5988.0,-1236,1,0,1,0,0,11,0,0,0.7785016842482132,0.2151824041847538,0.0,0.0,-707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1761,0.0293989983305509
23152,126938,0,1,0,0,0.031329,-14144,-1879.0,-4587,1,0,1,0,0,11,0,0,0.6463837446835238,0.3344541255096772,0.0,0.0,-2445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.1414,0.0389721863483163
302188,450103,0,1,1,0,0.018634,-17643,-1674.0,-1200,1,0,1,0,0,10,0,0,0.4258637259845259,0.5108529061800121,0.0,0.0,-429.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.06,0.05
284737,429767,1,1,0,1,0.0072739999999999,-9500,-3345.0,-2029,1,1,1,1,0,14,0,0,0.2918950268697057,0.5108529061800121,0.0,0.0,-205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2266153846153846,0.0466139240506329
129763,250510,0,1,1,0,0.018029,-15698,-6721.0,-4535,1,0,1,1,0,13,0,0,0.5885407358548864,0.7826078370261895,1.0,0.0,-939.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05
131865,252943,0,1,1,0,0.018801,-10570,-274.0,-3241,1,0,1,0,0,12,0,0,0.5622674415874793,0.6817058776720116,1.0,0.0,-1926.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2079285714285714,0.0331599331713244
46952,154387,0,1,0,0,0.018209,-18454,-8311.0,-1958,1,0,1,0,0,11,0,0,0.4493829413829232,0.5280927512030451,0.0,0.0,-1033.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.1173258426966292,0.0991831306990881
238695,376466,0,0,0,0,0.01885,-15525,-2530.0,-4131,1,0,1,0,1,10,0,0,0.3098439526921043,0.5108529061800121,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.060575,0.0783128636069812
120473,239691,0,0,1,0,0.00496,-16298,-2161.0,-4748,1,0,1,0,0,13,0,0,0.7246809989431343,0.7309873696832169,0.0,0.0,-701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.0998923076923077,0.0483203595933737
133821,255208,0,0,1,1,0.011703,-16696,-223.0,-258,1,1,1,1,0,14,0,0,0.7269309236750182,0.0914119938141264,0.0,0.0,-1902.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.1046,0.02941875
56510,165481,0,1,0,1,0.006629,-20829,-3604.0,-4304,1,0,1,1,0,11,0,0,0.5311882471165075,0.8193176922872417,0.0,0.0,-1126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6312666666666666,0.0574045783015665
44046,151014,0,1,0,0,0.04622,-20137,-11290.0,-3544,1,0,1,1,0,15,0,0,0.7461717645274807,0.7016957740576931,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.4193333333333333,0.0949433962264151
196977,328394,0,1,0,0,0.035792,-19006,-7085.0,-2552,1,0,1,1,0,9,0,0,0.7435786682725459,0.7421816117614419,0.0,0.0,-1013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.212975,0.026379023118416
58047,167290,0,1,0,0,0.00702,-14554,-5263.0,-4396,1,0,1,0,0,16,0,0,0.5003790992576441,0.5100895276257282,0.0,0.0,-1802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.126875,0.0444694336536495
48159,155779,0,1,0,1,0.019101,-19709,-12011.0,-2827,1,0,1,0,0,9,0,0,0.5046376779945169,0.4471785780453068,0.0,0.0,-1449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.16509375,0.0293989983305509
192067,322722,0,0,0,1,0.072508,-24074,-5027.0,-5278,1,0,1,0,0,9,0,0,0.3527604600220212,0.3457848024695955,0.0,0.0,-979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,4.0,0.06352,0.0584511189634864
10899,112687,0,0,1,1,0.016612,-16574,-4404.0,-125,1,0,1,0,0,14,0,0,0.5514539168125616,0.0956927242302637,0.0,0.0,-101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0,0.0649066666666666,0.0324533333333333
145071,268221,0,0,0,1,0.01885,-13328,-7456.0,-4312,1,0,1,1,0,17,0,1,0.3244134740480807,0.5108529061800121,0.0,0.0,-2781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.207,0.05106
134577,256098,0,1,1,0,0.028663,-11163,-4884.0,-1842,1,0,1,0,1,12,0,0,0.722450309602141,0.3706496323299817,0.0,0.0,-2133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1449333333333333,0.0790545454545454
92088,206938,0,0,0,0,0.005084,-17075,-7469.0,-505,1,1,1,1,0,14,0,0,0.6557724177150179,0.5478104658520093,0.0,0.0,-416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.2115952380952381,0.0613743093922651
36316,142054,0,0,0,1,0.028663,-8738,-1519.0,-1425,1,0,1,0,0,9,0,0,0.4058878169014847,0.4812493411434029,0.0,0.0,-72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.20715,0.0655537974683544
281670,426299,0,1,0,1,0.010966,-13038,-4400.0,-4404,1,1,1,0,0,12,0,0,0.2980798605224553,0.5108529061800121,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.227156862745098,0.0805110266864344
201564,333657,0,1,0,0,0.025164,-19230,-6143.0,-2735,1,0,1,0,0,8,0,0,0.2575724986004541,0.5108529061800121,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1760571428571428,0.0367398044359647
23571,127430,0,1,0,0,0.018801,-12541,-140.0,-2262,1,1,1,0,0,6,0,0,0.5596230831291729,0.6626377922738201,0.0,0.0,-1343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0488148148148148,0.0313809523809523
253240,393041,0,1,1,0,0.030755,-14625,-4651.0,-4664,1,1,1,1,0,11,0,0,0.5882971227646079,0.5902333386185574,0.0,0.0,-1798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1071428571428571,0.05
297196,444323,0,1,0,0,0.011703,-24242,-6660.0,-4027,1,0,1,0,0,16,0,0,0.7176899409115689,0.8083935912119442,0.0,0.0,-2091.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.10995,0.0647526501766784
44569,151635,0,0,0,0,0.032561,-12249,-297.0,-4426,1,0,1,1,0,12,0,0,0.6494416641491829,0.3807996826489149,0.0,0.0,-340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.05
195,100227,0,0,0,1,0.006207,-10010,-4629.0,-2680,1,1,1,1,0,14,0,1,0.6348960636020012,0.2970866116472028,0.0,0.0,-964.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.1904923076923076,0.0543737923766028
69971,181169,0,0,0,0,0.009175,-8624,-3095.0,-1294,1,0,1,1,0,11,0,0,0.6906920979553859,0.5108529061800121,0.0,0.0,-665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.20255,0.0482779168156358
290252,436265,1,0,1,0,0.035792,-13066,-392.0,-406,1,0,1,0,0,15,0,0,0.2647707689570324,0.1068419476808217,0.0,0.0,-392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0783,0.0679569519180697
15918,118576,0,1,0,0,0.004849,-21753,-925.0,-4893,1,0,1,0,0,10,0,0,0.7421877706806681,0.5108529061800121,0.0,0.0,-1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2495714285714285,0.1028857479387514
157339,282384,0,1,0,1,0.020246,-13477,-93.0,-614,1,1,1,1,0,11,0,0,0.4648531374601818,0.1997705696341145,0.0,0.0,-455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,5.0,0.31576,0.029237037037037
87193,201199,0,0,1,0,0.072508,-14878,-7623.0,-4451,1,1,1,1,0,14,0,0,0.4474520339779709,0.2032521136204725,0.0,0.0,-2704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.1578545454545454,0.0804484803558191
239312,377161,0,1,1,0,0.0038179999999999,-8725,-1800.0,-1408,1,0,1,0,0,6,0,0,0.3142095308166101,0.5108529061800121,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.163425,0.0512814478360123
279477,423798,0,1,0,1,0.0105,-14061,-8057.0,-2712,1,0,1,0,0,18,0,0,0.5035443725087928,0.175605979469379,0.0,0.0,-2681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.3111777777777778,0.06709566750678
60726,170424,0,1,0,0,0.018634,-15063,-4708.0,-5041,1,0,1,0,0,11,0,1,0.4949287783246207,0.5108529061800121,0.0,0.0,-1561.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.125,0.0781960873521383
43694,150586,0,0,1,1,0.026392,-14240,-1141.0,-4010,1,0,1,0,0,16,0,0,0.3931563103237285,0.2910973802776635,1.0,1.0,-1533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.04462,0.04462
145982,269271,0,0,0,0,0.009334,-10746,-3301.0,-3301,1,0,1,1,0,13,0,0,0.5909480320772107,0.511891801533151,0.0,0.0,-703.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.2185,0.0542497724075146
33971,139368,0,0,1,1,0.00963,-14744,-3127.0,-4156,1,0,1,0,0,10,0,0,0.7014930366435816,0.7636399214572418,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24992,0.0372303658681921
228242,364375,1,1,0,0,0.031329,-24490,-192.0,-3469,1,0,1,0,0,13,0,0,0.3511943048038597,0.5388627065779676,0.0,0.0,-1554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.2596666666666666,0.061629746835443
110780,228523,0,1,0,1,0.018029,-19146,-2944.0,-2673,1,1,1,0,0,13,0,0,0.5514268716551955,0.5673792367572691,0.0,0.0,-1112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.13349,0.053396
226701,362595,0,1,0,0,0.019101,-20994,-10852.0,-4548,1,0,1,0,0,12,0,0,0.5593536076756414,0.5478104658520093,0.0,0.0,-571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.2275333333333333,0.0293621707186978
68511,179461,0,1,0,0,0.005084,-10079,-4714.0,-2757,1,1,1,1,0,16,0,0,0.6915090507899918,0.501075160239048,0.0,0.0,-636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,0.2349,0.0361384615384615
267261,409658,0,0,1,0,0.018209,-20042,-8447.0,-3590,1,0,1,0,1,6,0,0,0.5697981934105112,0.5779691187553125,0.0,0.0,-1216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,0.165,0.0485294117647058
280412,424887,0,0,0,1,0.010147,-15471,-9614.0,-4368,1,0,1,1,0,9,0,0,0.7331923831032371,0.5108529061800121,0.0,0.0,-2196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.354,0.098895572979718
154811,279451,0,0,1,0,0.0196889999999999,-13754,-7733.0,-4364,1,0,1,0,0,14,0,0,0.2777281390176555,0.470456116119975,0.0,0.0,-3028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.137,0.0489740473296632
218568,353225,0,0,1,1,0.007305,-14438,-8436.0,-4756,1,0,1,0,1,7,0,0,0.4835688471566778,0.4956658291397297,0.0,0.0,-2833.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.199125,0.0641355986794428
271824,415160,1,1,0,1,0.00963,-11616,-1649.0,-3654,1,0,1,0,0,18,0,0,0.4200250619844873,0.5797274227921155,0.0,0.0,-1450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.3213333333333333,0.0526695369014577
162558,288453,0,1,1,0,0.019101,-12055,-6201.0,-335,1,1,1,1,0,13,0,0,0.7524195710443319,0.6986675550534175,0.0,0.0,-2316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.23156,0.0292373737373737
21897,125510,0,0,0,0,0.00733,-14039,-2329.0,-59,1,0,1,0,0,14,0,0,0.6394711206070148,0.22009464485041,0.0,0.0,-1262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,0.1254666666666666,0.0323818372649219
110150,227764,0,1,0,0,0.018801,-13751,-7679.0,-3992,1,1,1,0,0,6,0,0,0.6726450290310918,0.7688075728291359,0.0,0.0,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.2779513039551424,0.0263785714285714
